uuid,Void/Retire,Name,Description,Tags,address 1,City/Village,State/Province,Country,Latitude,Longitude,County/District
20731cc8-5464-4782-a019-5db7b24a0e0a,0,Location-476,FOSAID: 29 TYPE: CS,Login Location,,Kicukiro,Kigali Province,Rwanda,-1.97675,30.11447,KICUKIRO
16035908-d117-49fd-8e57-5ea8c3921763,0,Location-477,FOSAID: 1234 TYPE: HD,Login Location,,Masaka,Kigali Province,Rwanda,-1.978145,30.209236,KICUKIRO
24016001-d38b-4f79-b427-428bc2e8c4ca,0,Location-478,FOSAID: 558 TYPE: CS,Login Location,,Nyarugunga,Kigali Province,Rwanda,-1.975498,30.169055,KICUKIRO
1163f2b9-08b0-4333-8e60-6a6fadc91f4f,0,Location-479,FOSAID: 4 TYPE: CS,Login Location,,Kimisagara,Kigali Province,Rwanda,-1.94545,30.04825,NYARUGENGE
10c4a49e-1033-4cd4-bec5-6cfe293515ef,0,Location-480,FOSAID: 2 TYPE: CS,Login Location,,Mageragere,Kigali Province,Rwanda,-2.02553,30.02367,NYARUGENGE
05f9978c-7de3-4b59-aa10-644a97773028,0,Location-481,FOSAID: 8 TYPE: HD,Login Location,,Muhima,Kigali Province,Rwanda,-1.93673,30.05848,NYARUGENGE
76ec24bf-4032-43df-ac62-dcd5802f04fe,0,Location-482,FOSAID: 11 TYPE: CS,Login Location,,Nyamirambo,Kigali Province,Rwanda,-1.99209,30.04337,NYARUGENGE
e7d14d07-fd56-473f-93a3-e8f55fd9ab50,0,Location-483,FOSAID: 1 TYPE: CS,Login Location,,Nyarugenge,Kigali Province,Rwanda,-1.96695,30.05995,NYARUGENGE
b2e47111-25ed-41de-8f8d-1fca666d2f3d,0,Location-484,FOSAID: 9 TYPE: CS,Login Location,,Kigali,Kigali Province,Rwanda,-1.98215,30.01628,NYARUGENGE
fe94fa64-4515-46f1-8964-5f5687ac189e,0,Location-485,FOSAID: 12 TYPE: CS,Login Location,,Kigali,Kigali Province,Rwanda,-1.95663,30.06138,NYARUGENGE
9496a55d-bb9e-41ec-bdac-5c0c0dd50e2b,0,Location-486,FOSAID: 7 TYPE: CS,Login Location,,Muhima,Kigali Province,Rwanda,-1.9367,30.05857,NYARUGENGE
8d06b0b2-5a81-41d1-afc0-d5833516a359,0,Location-487,FOSAID: 6 TYPE: CS,Login Location,,Nyakabanda,Kigali Province,Rwanda,-1.9636,30.05193,NYARUGENGE
ac1515bf-34b0-4851-aa4a-a8d62a6f3298,0,Location-488,FOSAID: 5 TYPE: CS,Login Location,,Nyarugenge,Kigali Province,Rwanda,-1.95775,30.05985,NYARUGENGE
0f0fdbe6-66a5-4519-8c58-cc7a3d213744,0,Location-489,FOSAID: 1112 TYPE: CMS,Login Location,,Nyarugenge,Kigali Province,Rwanda,-1.946335,30.058617,NYARUGENGE
a7a13217-4cf7-45f6-b3f6-f32dfd2d352d,0,Location-490,FOSAID: 1111 TYPE: CMS,Login Location,,Nyarugenge,Kigali Province,Rwanda,-1.951412,30.066569,NYARUGENGE
809ac152-2474-440b-b9f0-b73ea88d73f9,0,Location-491,FOSAID: 1110 TYPE: CMS,Login Location,,Nyarugenge,Kigali Province,Rwanda,-1.954964,30.060728,NYARUGENGE
bcc58c5b-b0b5-4abd-928b-6ca2a4d32477,0,Location-492,FOSAID: 1010 TYPE: MU,Login Location,,Ruhuha,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
743c7286-201e-4fb0-84df-ceab6e36a439,0,Location-493,FOSAID: 1095 TYPE: DP,Login Location,,Ruhuha,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
f6e7f06a-680b-42de-946b-8b82d41a76cb,0,Location-494,FOSAID: 1044 TYPE: MU,Login Location,,Rweru,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
d049d55b-300a-42b6-9a23-9199fff4974e,0,Location-495,FOSAID: 456 TYPE: PRIS,Login Location,,Ririma,Eastern Province/Uburasirazuba,Rwanda,-2.17997,30.2239,BUGESERA
81f39667-e44e-4581-8f08-b9b25073b1c7,0,Location-496,FOSAID: 1054 TYPE: MU,Login Location,,Shyara,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
a2364499-3123-4f41-b7be-bd6c2c8d3c55,0,Location-497,FOSAID: 720 TYPE: MU,Login Location,,Gashora,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
94ff4774-45f5-44b2-9b87-a94808358e9d,0,Location-498,FOSAID: 987 TYPE: MU,Login Location,,Ririma,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
39dd1cf5-b69c-49c8-8bc0-d0830a554ffc,0,Location-499,FOSAID: 922 TYPE: MU,Login Location,,Mwogo,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
6445e007-ade6-4976-b93c-41185075c095,0,Location-500,FOSAID: 903 TYPE: MU,Login Location,,Musenyi,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
bdea4a95-473b-437b-b955-b47fe2235cae,0,Location-501,FOSAID: 772 TYPE: MU,Login Location,,Kamabuye,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
390f5ef2-3b9f-4c2f-97c3-e7663831f23d,0,Location-502,FOSAID: 962 TYPE: MU,Login Location,,Nyamata,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
0b008ae2-7c73-4615-ae75-412a152f5b3d,0,Location-503,FOSAID: 986 TYPE: MU,Login Location,,Ririma,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
7bdcdde4-ac61-419b-b0c5-106e1985c701,0,Location-504,FOSAID: 851 TYPE: MU,Login Location,,Mayange,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
34d51b72-1135-410c-8cfb-594a3bcbb5ff,0,Location-505,FOSAID: 842 TYPE: MU,Login Location,,Mareba,Eastern Province/Uburasirazuba,Rwanda,,,BUGESERA
d77f6545-c059-4d28-aab5-cb7c8ecef8f9,0,Location-506,FOSAID: 607 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
477f317c-38f8-40f3-89b7-fc0d0f6bbf0c,0,Location-507,FOSAID: 608 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
2138301c-79a8-44ba-9d2f-0345135820b7,0,Location-508,FOSAID: 761 TYPE: MU,Login Location,,Kabarore,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
6344d279-347b-4400-91f5-2057eeb5cf5f,0,Location-509,FOSAID: 930 TYPE: MU,Login Location,,Ngarama,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
adaf7d0a-5cb9-4151-ad66-713e79f44a98,0,Location-510,FOSAID: 982 TYPE: MU,Login Location,,Remera,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
9ca96663-0ffe-4ac2-a290-d8184e00746a,0,Location-511,FOSAID: 983 TYPE: MU,Login Location,,Remera,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
3a8c304b-5df8-497d-9c73-cac3970be46c,0,Location-512,FOSAID: 892 TYPE: MU,Login Location,,Murambi,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
fe5259f4-0efd-413d-a790-3427b7d1da48,0,Location-513,FOSAID: 878 TYPE: MU,Login Location,,Muhura,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
5f90a95b-58d6-4472-92ef-c145ff1f47a3,0,Location-514,FOSAID: 999 TYPE: MU,Login Location,,Rugarama,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
1029d0cc-46f9-4859-ba55-cf1d3a80f982,0,Location-515,FOSAID: 834 TYPE: MU,Login Location,,Kiziguro,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
706cb34d-1ec0-4100-89d0-db7554bfc59c,0,Location-516,FOSAID: 821 TYPE: MU,Login Location,,Kiramuruzi,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
dac59070-a134-48a7-ae5b-4d455b341640,0,Location-517,FOSAID: 714 TYPE: MU,Login Location,,Gasange,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
a743c495-a691-4410-8ef6-25507ac43eaa,0,Location-518,FOSAID: 767 TYPE: MU,Login Location,,Kageyo,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
7d59d73c-b121-45b1-9c2b-7120bd717c2a,1,Location-519,FOSAID: 609 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
2724e211-4b3e-4a4d-bd97-5aed99585e3f,0,Location-520,FOSAID: 760 TYPE: MU,Login Location,,Kabarore,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
710c6f3f-7028-4abe-ac27-3e6ec91f8381,0,Location-521,FOSAID: 743 TYPE: MU,Login Location,,Gitoki,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
812da7b8-52ce-4f63-9526-df3a2db44ab6,0,Location-522,FOSAID: 1045 TYPE: MU,Login Location,,Rwimbogo,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
39e7d801-a294-43a2-8453-cd655433612c,0,Location-523,FOSAID: 724 TYPE: MU,Login Location,,Gatsibo,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
55582101-b627-4da4-936d-ba8f8c75a4e5,0,Location-524,FOSAID: 723 TYPE: MU,Login Location,,Gatsibo,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
92608d36-9120-43c0-8449-e5563e986803,0,Location-525,FOSAID: 1073 TYPE: DP,Login Location,,Kabarore,Eastern Province/Uburasirazuba,Rwanda,-1.62454,30.38833,GATSIBO
83780b4f-fae2-4aa7-8e64-c9ffdd7f01bb,0,Location-526,FOSAID: 611 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
fe1bf86a-ae2a-445a-af3d-f7f4b509dbd2,0,Location-527,FOSAID: 955 TYPE: MU,Login Location,,Nyagihanga,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
5a305fc8-9b2c-4497-be95-d3fd97e8373f,0,Location-528,FOSAID: 768 TYPE: MU,Login Location,,Kageyo,Eastern Province/Uburasirazuba,Rwanda,,,GATSIBO
19244e11-485f-4213-b5a6-60b47c9f32c6,0,Location-529,FOSAID: 758 TYPE: MU,Login Location,,Kabare,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
1a615e9c-ef6f-419a-93cd-b9ca1fb7b09f,1,Location-530,FOSAID: 498 TYPE: PS,Login Location,,Mwiri,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
0d7bb5e3-7012-4723-9a77-fc05056a445c,0,Location-531,FOSAID: 531 TYPE: DISP,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
1e934321-5846-4347-8d1a-f0bbb8e1a588,0,Location-532,FOSAID: 533 TYPE: DISP,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
78670b26-9894-494d-96da-1a2b223fed18,0,Location-533,FOSAID: 890 TYPE: MU,Login Location,,Murama,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
ea2500f6-b3bc-407b-9226-724e7b4fd41c,0,Location-534,FOSAID: 963 TYPE: MU,Login Location,,Nyamirama,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
3a0797e7-216a-4589-ab50-e15125fa4c64,0,Location-535,FOSAID: 1048 TYPE: MU,Login Location,,Rwinkwavu,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
f668b1bc-b832-4a7d-94ad-38f72e32d1ff,0,Location-536,FOSAID: 925 TYPE: MU,Login Location,,Ndego,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
c0bf11ff-ca57-4785-9bb6-2a053bd21624,0,Location-537,FOSAID: 710 TYPE: MU,Login Location,,Gahini,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
c92bdbc3-c57d-49ac-a054-82f20f387ef7,0,Location-538,FOSAID: 496 TYPE: PS,Login Location,,Murundi,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
0dfcfeb2-c69c-4037-aa3b-a6a45d5fb173,0,Location-539,FOSAID: 897 TYPE: MU,Login Location,,Murundi,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
3177e6fa-3d1f-483f-8554-7e8cb8cb6e15,0,Location-540,FOSAID: 920 TYPE: MU,Login Location,,Mwiri,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
8bfe1b95-ecc7-4b6f-a416-7b606fb5e200,0,Location-541,FOSAID: 1096 TYPE: DP,Login Location,,Rukara,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
7f91d9a1-4d5a-4d63-89a5-23f07ca67c92,1,Location-542,FOSAID: 620 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
10dfc658-8266-49be-90e8-d5914c70ca30,1,Location-543,FOSAID: 618 TYPE: DISP,Login Location,,Kabarondo,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
756f1c8f-504e-436e-ad7c-4c654cb5cce4,0,Location-544,FOSAID: 921 TYPE: MU,Login Location,,Mwiri,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
06759772-0270-46c8-a713-c3a2fc9cf9c3,0,Location-545,FOSAID: 532 TYPE: DISP,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
3a0e3879-b7f4-4852-802a-b8de33ee0510,1,Location-546,FOSAID: 619 TYPE: PS,Login Location,,Kabare,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
6bb7e9d0-7298-4acd-a426-74335dd80bff,1,Location-547,FOSAID: 534 TYPE: DISP,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
4ce71f8d-1d98-4018-8188-29a88ffc2a16,0,Location-548,FOSAID: 759 TYPE: MU,Login Location,,Kabarondo,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
c705d8e5-379e-4471-b654-e1a8a9cb3c29,0,Location-549,FOSAID: 1012 TYPE: MU,Login Location,,Rukara,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
7f66bbfe-0eac-4312-82a9-b562a2cceb11,0,Location-550,FOSAID: 1023 TYPE: MU,Login Location,,Ruramira,Eastern Province/Uburasirazuba,Rwanda,,,KAYONZA
a4d55862-3f4c-40eb-8d31-a025abf2e805,0,Location-551,FOSAID: 427 TYPE: DISP,Login Location,,Mushikiri,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
bd666f0d-49ed-4004-831b-2d0965e7c499,0,Location-552,FOSAID: 907 TYPE: MU,Login Location,,Mushikiri,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
304cb79e-14ef-424c-b808-7c9d7a552fa7,0,Location-553,FOSAID: 972 TYPE: MU,Login Location,,Nyarubuye,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
c7a9f63b-4257-442c-ae85-dff0c9b835e7,0,Location-554,FOSAID: 861 TYPE: MU,Login Location,,Mpanga,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
c94df106-fe01-4fe9-b076-c3cec0b04a9f,0,Location-555,FOSAID: 822 TYPE: MU,Login Location,,Kirehe,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
755e5afc-e02b-44b8-acd6-751fe1a685b5,0,Location-556,FOSAID: 824 TYPE: MU,Login Location,,Kirehe,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
98dce4bc-6e60-48ef-b7f6-6687c73bb71e,0,Location-557,FOSAID: 708 TYPE: MU,Login Location,,Gahara,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
8c3b77a0-31fd-40e2-bed4-652aa89a8ea4,0,Location-558,FOSAID: 823 TYPE: MU,Login Location,,Kirehe,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
ea970db6-7973-47df-be5d-0e022f4f04ff,0,Location-559,FOSAID: 901 TYPE: MU,Login Location,,Musaza,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
82eb643b-55c2-438d-8c09-b20c484d4609,0,Location-560,FOSAID: 860 TYPE: MU,Login Location,,Mpanga,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
bfc05903-e5e1-496a-b700-ffd02ca15c9a,0,Location-561,FOSAID: 1079 TYPE: DP,Login Location,,Kirehe,Eastern Province/Uburasirazuba,Rwanda,-2.26592,30.65374,KIREHE
b092a674-90db-438e-be26-5f16e633b3b3,0,Location-562,FOSAID: 422 TYPE: DISP,Login Location,,Mpanga,Eastern Province/Uburasirazuba,Rwanda,-2.08765,30.77795,KIREHE
5f1f67ed-c6b6-4700-8166-fe2d9369c6c2,0,Location-563,FOSAID: 709 TYPE: MU,Login Location,,Gahara,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
d169283c-28b1-4abf-8785-16c5938ff6be,0,Location-564,FOSAID: 966 TYPE: MU,Login Location,,Nyamugari,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
625193b1-f5d0-4a3b-aa13-1b6adac217e2,0,Location-565,FOSAID: 923 TYPE: MU,Login Location,,Nasho,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
3975bf24-ffe4-48e1-8157-a1bff1ac6fc6,0,Location-566,FOSAID: 965 TYPE: MU,Login Location,,Nyamugari,Eastern Province/Uburasirazuba,Rwanda,,,KIREHE
1628676c-4145-482e-9f91-821a4c381829,0,Location-567,FOSAID: 1020 TYPE: MU,Login Location,,Rukumberi,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
b4746eca-d5cf-4770-b422-98704d8f0c76,0,Location-568,FOSAID: 1076 TYPE: DP,Login Location,,Kibungo,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
2fcea965-78a1-4ed7-89e5-311c03cdbca7,0,Location-569,FOSAID: 912 TYPE: MU,Login Location,,Mutenderi,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
b1e102c7-44b6-4c3b-8dd7-beb80a51a79a,0,Location-570,FOSAID: 1025 TYPE: MU,Login Location,,Rurenge,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
d19ee38a-fd0a-4c9f-b16a-801250d73976,0,Location-571,FOSAID: 1070 TYPE: MU,Login Location,,Zaza,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
15908b6f-cf4e-4da4-8306-d7b2b88fa87b,0,Location-572,FOSAID: 984 TYPE: MU,Login Location,,Remera,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
7ce5283f-3bbc-4691-aa47-a80345132905,0,Location-573,FOSAID: 753 TYPE: MU,Login Location,,Jarama,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
cb2c40d9-57bf-45f2-9a40-3cb19a690d55,0,Location-574,FOSAID: 798 TYPE: MU,Login Location,,Kibungo,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
4b61861c-8734-48de-8c08-6e39535dc48f,0,Location-575,FOSAID: 1049 TYPE: MU,Login Location,,Sake,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
c882749c-552a-49ee-9c91-49cc98eda737,0,Location-576,FOSAID: 625 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
8690193b-0ebd-4a10-bb65-dea1bc774bf0,0,Location-577,FOSAID: 891 TYPE: MU,Login Location,,Murama,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
2c165425-a43f-4a83-920a-afb1ae579fc2,0,Location-578,FOSAID: 1013 TYPE: MU,Login Location,,Rukira,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
ff1f73c1-caa3-443f-8d93-1b9789565e39,0,Location-579,FOSAID: 868 TYPE: MU,Login Location,,Mugesera,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
7a9491cf-885a-46fc-89c5-6b830a870e59,0,Location-580,FOSAID: 1069 TYPE: MU,Login Location,,Zaza,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
f5727024-2435-442d-a1c4-46cc773641f7,0,Location-581,FOSAID: 627 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
6c2ae567-384f-4b18-9e33-aae064f5baca,0,Location-582,FOSAID: 596 TYPE: PRIS,Login Location,,Kibungo,Eastern Province/Uburasirazuba,Rwanda,-2.163105,30.541169,NGOMA
725ecfac-dfe4-4815-956a-f81a7a45b975,0,Location-583,FOSAID: 626 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
9e44a10c-8e81-4d3b-be23-743093ee12b3,0,Location-584,FOSAID: 628 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NGOMA
c4654ed4-5343-4e1b-8316-8f2f510b8052,0,Location-585,FOSAID: 783 TYPE: MU,Login Location,,KARAMA,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
b11d2c02-e212-400b-b8a9-012af5cf94c3,0,Location-586,FOSAID: 832 TYPE: MU,Login Location,,KIYOMBE,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
a2fb327e-a2b9-4f0b-aa8b-a2e776d47bf9,0,Location-587,FOSAID: 849 TYPE: MU,Login Location,,MATIMBA,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
fadea390-e9df-404c-8648-9584b8aa8f87,0,Location-588,FOSAID: 954 TYPE: MU,Login Location,,NYAGATARE,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
66df5226-6139-458a-8439-30a7375bb906,0,Location-589,FOSAID: 850 TYPE: MU,Login Location,,MATIMBA,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
88282e15-9420-4e7b-b810-6d4d69415997,0,Location-590,FOSAID: 790 TYPE: MU,Login Location,,KATABAGEMU,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
910e8873-cb7d-40ba-9988-05a860ea2809,0,Location-591,FOSAID: 858 TYPE: MU,Login Location,,MIMURI,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
80c208c7-1fcb-487b-84d2-a54ee6d612b5,0,Location-592,FOSAID: 953 TYPE: MU,Login Location,,NYAGATARE,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
53d025e5-27de-4e49-93d3-568f2ef6d6ae,0,Location-593,FOSAID: 727 TYPE: MU,Login Location,,GATUNDA,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
f19c1942-49f6-4a17-aa47-ff8070f5829e,0,Location-594,FOSAID: 1016 TYPE: MU,Login Location,,RUKOMO,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
c21643d5-6335-4e4e-b95c-e007b0dcc39c,0,Location-595,FOSAID: 1015 TYPE: MU,Login Location,,RUKOMO,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
259f0057-0544-4daa-acbf-d11344bef1b9,0,Location-596,FOSAID: 639 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
2bcd95ad-e4cb-4770-b8ea-924ad9502763,0,Location-597,FOSAID: 1063 TYPE: MU,Login Location,,TABAGWE,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
49fadab2-cb8e-42b1-bba9-2daddf17f86c,0,Location-598,FOSAID: 906 TYPE: MU,Login Location,,MUSHERI,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
c5b5aa7a-5424-4ff5-8f09-1869304ca721,0,Location-599,FOSAID: 644 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
9e055c49-4971-4eab-a90f-a2b23e9e2937,0,Location-600,FOSAID: 640 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
87c4f127-bf07-4980-9a1d-d837606b6bce,0,Location-601,FOSAID: 641 TYPE: FOSACOM,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
e103f078-9ea1-481f-b809-1446b99fa2af,0,Location-602,FOSAID: 857 TYPE: MU,Login Location,,MIMURI,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
5023ea0a-e507-401b-bf7c-e3f175e5017a,0,Location-603,FOSAID: 595 TYPE: PRIS,Login Location,,NYAGATARE,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
f8d2975c-4799-43b5-9119-2b698f865d8f,0,Location-604,FOSAID: 1081 TYPE: DP,Login Location,,KIYOMBE,Eastern Province/Uburasirazuba,Rwanda,-1.29686,30.3261,NYAGATARE
4b006202-59ff-4d0c-94ca-817131eb6df6,0,Location-605,FOSAID: 952 TYPE: MU,Login Location,,NYAGATARE,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
0468a0c2-2030-4a49-9906-36e035940dae,0,Location-606,FOSAID: 1047 TYPE: MU,Login Location,,RWIMIYAGA,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
9cf17181-aa3b-4cbd-a676-c9b130671ef8,0,Location-607,FOSAID: 726 TYPE: MU,Login Location,,GATUNDA,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
26964571-6a1f-4ed4-9762-fb920c055425,0,Location-608,FOSAID: 1042 TYPE: MU,Login Location,,RWEMPASHA,Eastern Province/Uburasirazuba,Rwanda,,,NYAGATARE
3987a845-3760-41f5-92d2-0b1eabd87dcd,0,Location-609,FOSAID: 979 TYPE: MU,Login Location,,Nzige,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
c8cfb70e-e9e9-47c2-835c-31dde489572b,0,Location-610,FOSAID: 904 TYPE: MU,Login Location,,Musha,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
8565b94e-a9c8-4101-a13b-adc5f93eadcb,0,Location-611,FOSAID: 917 TYPE: MU,Login Location,,Muyumbu,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
eabe8f93-12a2-444a-961f-5a9564f62a3e,0,Location-612,FOSAID: 994 TYPE: MU,Login Location,,Rubona,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
5210e95f-5fde-40d6-b2e1-ab7838b3040a,0,Location-613,FOSAID: 889 TYPE: MU,Login Location,,Munyaga,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
cd9a413d-b791-444f-9aab-cd00a04bb9d6,0,Location-614,FOSAID: 960 TYPE: MU,Login Location,,Nyakaliro,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
1a74d279-f604-47e7-a7c2-ee64922f5a56,0,Location-615,FOSAID: 705 TYPE: MU,Login Location,,Fumbwe,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
69a2079e-3427-419b-906d-c0f5035a2237,0,Location-616,FOSAID: 653 TYPE: PS,Login Location,,,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
cf0705e2-88f9-4ece-9fe0-4482400563a4,0,Location-617,FOSAID: 652 TYPE: PS,Login Location,,Fumbwe,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
31ba6c88-a8ea-4a04-be15-17d47af54ed8,0,Location-618,FOSAID: 1078 TYPE: DP,Login Location,,Kigabiro,Eastern Province/Uburasirazuba,Rwanda,-1.9501,30.43275,RWAMAGANA
f440d2f7-b593-448c-a9da-d4e1a20ff93a,0,Location-619,FOSAID: 550 TYPE: PRIS,Login Location,,Muhazi,Eastern Province/Uburasirazuba,Rwanda,-1.922873,30.451696,RWAMAGANA
6d7c4b9f-42d8-4036-84c0-39abb34bc4a2,0,Location-620,FOSAID: 737 TYPE: MU,Login Location,,Gishali,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
886f4b86-035d-4f1d-bccd-64c2e0ab3a0a,1,Location-621,FOSAID: 549 TYPE: DISP,Login Location,,Mwulire,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
558b28b4-ceef-43fd-8659-9b87a0222944,0,Location-622,FOSAID: 788 TYPE: MU,Login Location,,Karenge,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
